slug,lang,publicUrl,httpStatus,canonical,canonicalOk,title,brandCount,h1Count,h1Text,hreflangEs,hreflangEn,hreflangFr,hreflangXDefault,isReciprocal,passed
"terreno-exclusivo-playa-limon-miches","fr","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-exclusivo-playa-limon-miches",200,"https://www.puntacanainvestmentsrd.com/fr/properties/terreno-exclusivo-playa-limon-miches",true,"Terrain à Playa Limón | Opportunité de Développement Hôtelier | Immobilier Miches | Punta Cana Investments",1,1,"Terrain à Playa Limón | Joyau d&#x27;Investissement Boutique au bord de Laguna Limón","https://www.puntacanainvestmentsrd.com/es/properties/terreno-exclusivo-playa-limon-miches","https://www.puntacanainvestmentsrd.com/en/properties/terreno-exclusivo-playa-limon-miches","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-exclusivo-playa-limon-miches","https://www.puntacanainvestmentsrd.com/en/properties/terreno-exclusivo-playa-limon-miches",true,true
"solar-lujo-caleton-cap-cana","es","https://www.puntacanainvestmentsrd.com/es/properties/solar-lujo-caleton-cap-cana",200,"https://www.puntacanainvestmentsrd.com/es/properties/solar-lujo-caleton-cap-cana",true,"Solar en Venta en Caletón Cap Cana | 1,045 m² por $360,000 | Punta Cana Investments",1,1,"Exclusivo Solar de Ultra-Lujo (1,045 m²) en Caletón, Cap Cana | Perfecto para Villa de Lujo","https://www.puntacanainvestmentsrd.com/es/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana",true,true
"solar-lujo-caleton-cap-cana","en","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana",200,"https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana",true,"Plot for Sale in Caleton Cap Cana | 1,045 sqm for $360,000 | Punta Cana Investments",1,1,"Exclusive Ultra-Luxury Plot (1,045 sqm) in Caleton, Cap Cana | Perfect for Luxury Villa","https://www.puntacanainvestmentsrd.com/es/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana",true,true
"solar-lujo-caleton-cap-cana","fr","https://www.puntacanainvestmentsrd.com/fr/properties/solar-lujo-caleton-cap-cana",200,"https://www.puntacanainvestmentsrd.com/fr/properties/solar-lujo-caleton-cap-cana",true,"Terrain à Vendre à Caleton Cap Cana | 1 045 m² | $360 000 | Punta Cana Investments",1,1,"Terrain Exclusif d&#x27;Ultra-Luxe (1 045 m²) à Caleton, Cap Cana | Idéal pour Villa de Luxe","https://www.puntacanainvestmentsrd.com/es/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-lujo-caleton-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-lujo-caleton-cap-cana",true,true
"solar-premium-paseo-sendero-vista-cana","es","https://www.puntacanainvestmentsrd.com/es/properties/solar-premium-paseo-sendero-vista-cana",200,"https://www.puntacanainvestmentsrd.com/es/properties/solar-premium-paseo-sendero-vista-cana",true,"Solar en Venta en Vista Cana Bávaro | 1,270 m² Lote Residencial | Punta Cana Investments",1,1,"Solar Residencial Premium (1,270 m²) en Paseo del Sendero, Vista Cana | Ideal para Villas o Apartamentos","https://www.puntacanainvestmentsrd.com/es/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana",true,true
"solar-premium-paseo-sendero-vista-cana","en","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana",200,"https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana",true,"Residential Plot for Sale in Vista Cana Bavaro | 1,270 sqm Lot | Punta Cana Investments",1,1,"Premium Residential Plot (1,270 sqm) in Paseo del Sendero, Vista Cana | Ideal for Custom Villas or Townhouses","https://www.puntacanainvestmentsrd.com/es/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana",true,true
"solar-premium-paseo-sendero-vista-cana","fr","https://www.puntacanainvestmentsrd.com/fr/properties/solar-premium-paseo-sendero-vista-cana",200,"https://www.puntacanainvestmentsrd.com/fr/properties/solar-premium-paseo-sendero-vista-cana",true,"Terrain à Vendre à Vista Cana Bavaro | Lot Résidentiel de 1 270 m² | Punta Cana Investments",1,1,"Terrain Résidentiel de Premier Choix (1 270 m²) à Paseo del Sendero, Vista Cana | Parfait pour Villas ou Appartements","https://www.puntacanainvestmentsrd.com/es/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/fr/properties/solar-premium-paseo-sendero-vista-cana","https://www.puntacanainvestmentsrd.com/en/properties/solar-premium-paseo-sendero-vista-cana",true,true
"terreno-playa-desarrollo-hotelero-uvero-alto","es","https://www.puntacanainvestmentsrd.com/es/properties/terreno-playa-desarrollo-hotelero-uvero-alto",200,"https://www.puntacanainvestmentsrd.com/es/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,"Terreno de Playa en Uvero Alto | Desarrollo Premium | Punta Cana | Punta Cana Investments",1,1,"Terreno de Playa en Uvero Alto | Oportunidad de Desarrollo Hotelero o Residencial Premium","https://www.puntacanainvestmentsrd.com/es/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,true
"terreno-playa-desarrollo-hotelero-uvero-alto","en","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto",200,"https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,"Beachfront Land in Uvero Alto | Premium Hotel Development | Punta Cana | Punta Cana Investments",1,1,"Beachfront Land in Uvero Alto | Hotel or Premium Residential Development Opportunity","https://www.puntacanainvestmentsrd.com/es/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,true
"terreno-playa-desarrollo-hotelero-uvero-alto","fr","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-playa-desarrollo-hotelero-uvero-alto",200,"https://www.puntacanainvestmentsrd.com/fr/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,"Terrain de Plage à Uvero Alto | Développement Hôtelier Premium | Punta Cana Investments",1,1,"Terrain de Plage à Uvero Alto | Opportunité de Développement Hôtelier ou Résidentiel de Luxe","https://www.puntacanainvestmentsrd.com/es/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/fr/properties/terreno-playa-desarrollo-hotelero-uvero-alto","https://www.puntacanainvestmentsrd.com/en/properties/terreno-playa-desarrollo-hotelero-uvero-alto",true,true
"apartamento-lujo-piscuzzi-sotogrande-cap-cana","es","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",200,"https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,"Apartamento de Lujo en Sotogrande Cap Cana | Piscuzzi y Playa Privada | Punta Cana Investments",1,1,"Espectacular Apartamento de Lujo (2 Hab) con Piscuzzi y Vista a Playa Privada – Sotogrande, Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,true
"apartamento-lujo-piscuzzi-sotogrande-cap-cana","en","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",200,"https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,"Luxury Apartment in Sotogrande Cap Cana | Private Piscuzzi &amp; Beach | Punta Cana Investments",1,1,"Spectacular Luxury Apartment (2 Bed) with Piscuzzi and Private Beach View – Sotogrande, Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,true
"apartamento-lujo-piscuzzi-sotogrande-cap-cana","fr","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",200,"https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,"Appartement de Luxe à Sotogrande Cap Cana | Piscuzzi &amp; Plage Privée | Punta Cana Investments",1,1,"Spectaculaire Appartement de Luxe (2 Ch) avec Piscuzzi et Vue Plage Privée – Sotogrande, Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-piscuzzi-sotogrande-cap-cana",true,true
"villa-lujo-amueblada-piscina-white-sands","es","https://www.puntacanainvestmentsrd.com/es/properties/villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/es/properties/villa-lujo-amueblada-piscina-white-sands",true,"Espectacular Villa de Doble Altura Totalmente Amueblada con Piscina Privada en White Sands, Bávaro | Punta Cana Investments",1,1,"Espectacular Villa de Doble Altura Totalmente Amueblada con Piscina Privada en White Sands, Bávaro","https://www.puntacanainvestmentsrd.com/es/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands",true,true
"villa-lujo-amueblada-piscina-white-sands","en","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands",true,"Espectacular Villa de Doble Altura Totalmente Amueblada con Piscina Privada en White Sands, Bávaro | Punta Cana Investments",1,1,"Spectacular Double-Height Fully Furnished Villa with Private Pool in White Sands, Bavaro","https://www.puntacanainvestmentsrd.com/es/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands",true,true
"villa-lujo-amueblada-piscina-white-sands","fr","https://www.puntacanainvestmentsrd.com/fr/properties/villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/fr/properties/villa-lujo-amueblada-piscina-white-sands",true,"Espectacular Villa de Doble Altura Totalmente Amueblada con Piscina Privada en White Sands, Bávaro | Punta Cana Investments",1,1,"Spectaculaire villa double hauteur entièrement meublée avec piscine privée à White Sands, Bávaro","https://www.puntacanainvestmentsrd.com/es/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/villa-lujo-amueblada-piscina-white-sands",true,true
"apartamento-lujo-coral-village-ii-el-cortecito-bavaro","es","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",200,"https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,"Apartamento de Lujo en Coral Village II | El Cortecito, Bávaro | Punta Cana Investments",1,1,"Coral Village II | Apartamento de Lujo de 2 Hab frente a la Piscina","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,true
"apartamento-lujo-coral-village-ii-el-cortecito-bavaro","en","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",200,"https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,"Luxury 2-Bedroom Condo in Coral Village II | El Cortecito, Bavaro | Punta Cana Investments",1,1,"Coral Village II | Spectacular Luxury 2-Bedroom Pool-Front Condo","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,true
"apartamento-lujo-coral-village-ii-el-cortecito-bavaro","fr","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",200,"https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,"Appartement de Luxe à Coral Village II | El Cortecito, Bávaro | Punta Cana Investments",1,1,"Coral Village II | Superbe Appartement de Luxe de 2 Ch face à la Piscine","https://www.puntacanainvestmentsrd.com/es/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/fr/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro","https://www.puntacanainvestmentsrd.com/en/properties/apartamento-lujo-coral-village-ii-el-cortecito-bavaro",true,true
"alquiler-villa-lujo-amueblada-piscina-white-sands","es","https://www.puntacanainvestmentsrd.com/es/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/es/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,"Alquiler | Villa de Lujo Amueblada con Piscina en White Sands | Punta Cana Investments",1,1,"Alquiler | Villa de Lujo Amueblada con Piscina en White Sands","https://www.puntacanainvestmentsrd.com/es/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,true
"alquiler-villa-lujo-amueblada-piscina-white-sands","en","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,"Alquiler | Villa de Lujo Amueblada con Piscina en White Sands | Punta Cana Investments",1,1,"Rent | Furnished Luxury Villa with Pool in White Sands","https://www.puntacanainvestmentsrd.com/es/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,true
"alquiler-villa-lujo-amueblada-piscina-white-sands","fr","https://www.puntacanainvestmentsrd.com/fr/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",200,"https://www.puntacanainvestmentsrd.com/fr/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,"Alquiler | Villa de Lujo Amueblada con Piscina en White Sands | Punta Cana Investments",1,1,"Location | Villa de luxe meublée avec piscine à White Sands","https://www.puntacanainvestmentsrd.com/es/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/fr/properties/alquiler-villa-lujo-amueblada-piscina-white-sands","https://www.puntacanainvestmentsrd.com/en/properties/alquiler-villa-lujo-amueblada-piscina-white-sands",true,true
"luxury-villa-frame-cap-cana","es","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-frame-cap-cana",200,"https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-frame-cap-cana",true,"Luxury Villa Frame en Cap Cana | Arquitectura, Exclusividad y Estilo de Vida Premium | Punta Cana Investments",1,1,"Luxury Villa Frame en Cap Cana | Arquitectura, Exclusividad y Estilo de Vida Premium","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana",true,true
"luxury-villa-frame-cap-cana","en","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana",200,"https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana",true,"Luxury Villa Frame en Cap Cana | Arquitectura, Exclusividad y Estilo de Vida Premium | Punta Cana Investments",1,1,"Luxury Villa Frame in Cap Cana | Architecture, Exclusivity, and Premium Lifestyle","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana",true,true
"luxury-villa-frame-cap-cana","fr","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-frame-cap-cana",200,"https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-frame-cap-cana",true,"Luxury Villa Frame en Cap Cana | Arquitectura, Exclusividad y Estilo de Vida Premium | Punta Cana Investments",1,1,"Cadre de Villa de Luxe à Cap Cana | Architecture, Exclusivité et Art de vivre Premium","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-frame-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-frame-cap-cana",true,true
"luxury-villa-marina-cap-cana","es","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-marina-cap-cana",200,"https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-marina-cap-cana",true,"Luxury Villa Marina Cap Cana | Punta Cana Investments",1,1,"Luxury Villa Marina Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana",true,true
"luxury-villa-marina-cap-cana","en","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana",200,"https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana",true,"Luxury Villa Marina Cap Cana | Punta Cana Investments",1,1,"Luxury Villa Marina Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana",true,true
"luxury-villa-marina-cap-cana","fr","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-marina-cap-cana",200,"https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-marina-cap-cana",true,"Luxury Villa Marina Cap Cana | Punta Cana Investments",1,1,"Villa de Luxe Marina Cap Cana","https://www.puntacanainvestmentsrd.com/es/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/fr/properties/luxury-villa-marina-cap-cana","https://www.puntacanainvestmentsrd.com/en/properties/luxury-villa-marina-cap-cana",true,true
"majestuosa-villa-plantacion-golf-lago-corales","es","https://www.puntacanainvestmentsrd.com/es/properties/majestuosa-villa-plantacion-golf-lago-corales",200,"https://www.puntacanainvestmentsrd.com/es/properties/majestuosa-villa-plantacion-golf-lago-corales",true,"Palacio Colonial con Vistas al Lago en Puntacana Resort &amp; Club | Punta Cana Investments",1,1,"Palacio Colonial con Vistas al Lago en Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/fr/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales",true,true
"majestuosa-villa-plantacion-golf-lago-corales","en","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales",200,"https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales",true,"Colonial Palace with Lake Views at Puntacana Resort &amp; Club | Punta Cana Investments",1,1,"Colonial Palace with Lake Views at Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/fr/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales",true,true
"majestuosa-villa-plantacion-golf-lago-corales","fr","https://www.puntacanainvestmentsrd.com/fr/properties/majestuosa-villa-plantacion-golf-lago-corales",200,"https://www.puntacanainvestmentsrd.com/fr/properties/majestuosa-villa-plantacion-golf-lago-corales",true,"Palais Colonial avec Vue sur le Lac au Puntacana Resort &amp; Club | Punta Cana Investments",1,1,"Palais Colonial avec Vue sur le Lac au Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/fr/properties/majestuosa-villa-plantacion-golf-lago-corales","https://www.puntacanainvestmentsrd.com/en/properties/majestuosa-villa-plantacion-golf-lago-corales",true,true
"villa-contemporanea-corales-vistas-golf-puntacana-resort","es","https://www.puntacanainvestmentsrd.com/es/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",200,"https://www.puntacanainvestmentsrd.com/es/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,"Villa Contemporánea en Corales | Vistas al Golf | US$6.2M | Punta Cana Investments",1,1,"Espectacular Villa de Diseño Contemporáneo-Tropical con Vistas al Golf en Corales – Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/fr/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,true
"villa-contemporanea-corales-vistas-golf-puntacana-resort","en","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",200,"https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,"Contemporary Villa in Corales | Golf Views | US$6.2M | Punta Cana Investments",1,1,"Spectacular Contemporary-Tropical Design Villa with Golf Views in Corales – Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/fr/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,true
"villa-contemporanea-corales-vistas-golf-puntacana-resort","fr","https://www.puntacanainvestmentsrd.com/fr/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",200,"https://www.puntacanainvestmentsrd.com/fr/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,"Villa Contemporaine à Corales | Vue sur le Golf | 6,2 M$ US | Punta Cana Investments",1,1,"Spectaculaire Villa au Design Contemporain-Tropical avec Vue sur le Golf à Corales – Puntacana Resort &amp; Club","https://www.puntacanainvestmentsrd.com/es/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/fr/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort","https://www.puntacanainvestmentsrd.com/en/properties/villa-contemporanea-corales-vistas-golf-puntacana-resort",true,true
